id,preco
3171,5.257.500.991.760.061
3172,10.274.997.485.283.994
3173,6.662.584.790.995.307
3174,8.342.515.792.005.761
3175,13.092.289.961.085.360
3176,7.166.544.414.120.970
3177,9.293.160.794.823.866
3178,9.258.593.500.064.282
3179,12.680.745.414.430.048
3180,9.642.523.688.390.784
3181,9.690.592.577.228.612
3182,6.866.927.322.072.511
3183,7.296.702.105.530.183
3184,8.079.384.073.717.391
3185,8.467.643.005.059.445
3186,8.166.703.846.623.990
3187,8.349.154.950.759.985
3188,9.093.032.146.625.480
3189,10.293.058.838.819.606
3190,7.916.395.574.538.360
3191,7.238.325.210.753.454
3192,6.727.551.186.330.388
3193,9.098.061.991.112.902
3194,14.091.505.003.150.112
3195,16.381.782.463.516.016
3196,10.996.300.700.679.386
3197,10.243.492.024.193.372
3198,7.680.767.390.955.120
3199,11.811.529.017.321.928
3200,8.439.832.464.602.023
3201,9.769.579.885.815.812
3202,9.579.164.684.026.894
3203,11.991.976.670.477.982
3204,13.710.836.690.889.278
3205,8.138.174.509.166.133
3206,9.678.362.500.051.506
3207,11.072.149.649.031.450
3208,10.166.809.436.951.016
3209,11.164.021.471.545.244
3210,10.940.184.884.977.148
3211,13.458.344.263.987.172
3212,12.511.916.964.829.040
3213,8.664.050.480.073.491
3214,11.581.149.123.283.220
3215,13.580.521.541.146.028
3216,8.143.526.723.295.680
3217,9.244.263.174.459.694
3218,13.051.974.969.644.154
3219,6.451.763.103.841.966
3220,6.767.538.000.921.551
3221,7.969.330.827.177.698
3222,7.584.316.153.122.258
3223,10.013.136.087.929.062
3224,7.283.604.921.019.139
3225,9.999.195.662.804.804
3226,10.238.469.974.155.686
3227,10.997.405.296.549.008
3228,10.457.181.192.496.858
3229,8.754.008.866.581.054
3230,12.364.878.722.469.062
3231,8.171.747.809.486.146
3232,6.737.736.131.952.027
3233,8.399.823.476.211.452
3234,15.639.561.441.258.946
3235,8.073.460.529.578.789
3236,11.010.605.366.265.742
3237,13.239.570.368.076.714
3238,8.754.630.786.963.981
3239,9.354.028.749.954.192
3240,11.834.325.394.681.456
3241,10.619.862.688.729.414
3242,7.896.689.818.762.399
3243,13.445.547.789.080.404
3244,10.289.090.318.840.962
3245,8.134.114.006.703.728
3246,7.280.571.483.094.198
3247,5.031.764.919.256.840
3248,7.701.612.848.971.240
3249,7.750.397.326.295.267
3250,7.155.890.154.226.126
3251,24.707.616.271.958.184
3252,13.332.424.060.672.322
3253,20.065.746.545.615.480
3254,8.454.702.794.145.885
3255,2.906.454.786.243.391
3256,6.157.787.615.632.691
3257,8.242.039.695.701.069
3258,12.434.664.923.174.112
3259,12.165.894.425.949.488
3260,4.895.901.713.940.384
3261,15.855.404.301.267.140
3262,8.376.044.363.092.207
3263,8.791.820.281.079.456
3264,9.962.931.236.317.238
3265,8.996.361.087.697.415
3266,9.764.530.705.210.770
3267,8.879.468.019.412.146
3268,10.599.358.409.134.410
3269,9.510.848.459.398.632
3270,15.074.636.509.450.170
3271,6.933.044.433.478.093
3272,10.369.183.228.765.494
3273,9.916.341.774.071.238
3274,10.251.307.689.490.350
3275,25.279.949.815.417.704
3276,13.183.495.915.283.402
3277,11.231.900.991.797.446
3278,6.159.277.599.786.510
3279,3.944.160.927.820.686
3280,11.450.155.589.298.930
3281,12.655.149.628.243.092
3282,16.156.641.517.232.114
3283,13.325.257.435.292.622
3284,7.572.137.795.223.670
3285,8.320.715.000.251.874
3286,8.641.524.477.345.300
3287,12.671.292.940.379.784
3288,9.002.367.925.164.383
3289,7.579.977.566.929.772
3290,9.858.872.132.388.648
3291,12.999.102.810.040.866
3292,8.356.744.434.503.766
3293,9.646.379.232.589.580
3294,9.650.933.035.358.132
3295,14.324.009.249.161.344
3296,13.834.786.701.877.446
3297,9.728.144.113.348.532
3298,8.114.266.986.224.411
3299,14.606.637.165.949.350
3300,11.391.225.647.451.166
3301,10.088.657.117.090.576
3302,9.667.300.448.820.376
3303,9.587.478.960.051.274
3304,8.135.042.322.352.055
3305,9.758.978.935.648.342
3306,13.632.502.957.707.608
3307,8.946.046.111.598.628
3308,6.272.902.120.741.804
3309,10.647.759.234.857.650
3310,9.723.804.044.290.802
3311,6.593.181.131.559.288
3312,12.328.531.041.318.042
3313,18.247.086.080.199.412
3314,10.035.424.119.980.910
3315,8.445.991.886.426.872
3316,5.609.780.205.552.209
3317,13.566.510.706.561.276
3318,10.928.410.223.771.318
3319,7.824.958.917.591.679
3320,8.027.313.101.875.014
3321,8.850.371.643.659.090
3322,11.754.597.566.975.394
3323,9.109.976.362.478.174
3324,8.916.695.106.426.265
3325,6.226.742.682.160.012
3326,9.789.374.180.190.850
3327,9.882.173.770.601.814
3328,9.536.200.865.943.280
3329,8.930.249.220.557.276
3330,3.044.585.170.038.224
3331,9.397.233.392.704.134
3332,8.766.748.475.137.462
3333,6.913.053.232.878.285
3334,10.411.985.780.784.786
3335,7.439.895.447.209.945
3336,10.159.824.863.698.346
3337,7.740.420.111.137.451
3338,13.574.366.323.566.960
3339,7.750.396.844.356.031
3340,10.411.813.791.044.726
3341,15.120.321.979.114.712
3342,8.210.609.679.964.693
3343,8.109.875.352.937.582
3344,7.445.874.524.300.393
3345,11.488.495.557.398.928
3346,12.848.645.461.405.464
3347,8.405.964.986.165.302
3348,15.421.539.132.949.830
3349,8.012.877.404.179.191
3350,6.623.461.432.149.198
3351,11.389.459.290.873.278
3352,8.609.771.142.099.260
3353,8.134.860.762.852.775
3354,10.756.377.362.752.606
3355,10.276.062.185.443.978
3356,7.760.159.350.898.178
3357,7.641.496.129.953.918
3358,11.702.524.355.806.732
3359,10.480.659.070.470.456
3360,17.435.886.181.848.966
3361,12.088.302.925.389.144
3362,8.741.575.332.076.585
3363,9.896.733.020.507.062
3364,6.597.051.505.359.683
3365,14.200.607.907.838.350
3366,8.087.920.503.058.704
3367,14.750.012.405.136.738
3368,8.720.869.570.878.519
3369,7.052.822.040.195.264
3370,8.711.094.311.539.508
3371,8.982.991.494.201.538
3372,5.207.837.307.973.874
3373,8.261.472.442.898.877
3374,10.632.472.693.285.026
3375,11.966.071.000.448.208
3376,9.850.754.291.362.760
3377,10.257.928.652.398.442
3378,14.316.908.945.511.752
3379,11.708.981.905.355.782
3380,10.735.587.533.127.984
3381,12.142.273.424.861.448
3382,6.407.693.608.860.659
3383,13.197.197.439.825.600
3384,8.730.083.593.413.784
3385,6.622.264.855.593.850
3386,8.976.343.345.907.434
3387,11.678.558.091.202.962
3388,8.743.099.245.107.545
3389,21.663.014.658.290.424
3390,7.539.392.945.110.786
3391,12.904.216.049.593.542
3392,10.099.722.673.346.568
3393,8.526.618.205.489.668
3394,13.541.829.175.252.480
3395,11.910.551.870.028.262
3396,11.634.725.630.027.936
3397,15.104.216.544.990.022
3398,10.063.615.044.965.974
3399,8.579.556.516.106.470
3400,8.627.659.076.395.357
3401,9.898.732.035.775.282
3402,10.413.862.433.617.506
3403,10.876.902.719.750.342
3404,12.403.600.847.263.804
3405,12.123.272.464.978.560
3406,11.533.433.899.437.562
3407,11.132.557.449.160.582
3408,9.461.035.657.579.286
3409,8.186.419.575.302.877
3410,6.646.462.301.917.910
3411,9.269.778.952.985.288
3412,9.028.907.844.954.200
3413,15.145.476.495.169.164
3414,10.075.759.971.868.738
3415,10.343.105.630.676.986
3416,16.590.820.920.702.132
3417,7.702.885.800.705.380
3418,19.462.169.780.918.456
3419,11.068.504.446.002.178
3420,7.325.999.591.509.587
3421,8.795.241.328.883.445
3422,7.396.530.711.679.994
3423,7.560.724.648.999.402
3424,8.097.679.706.771.192
3425,8.918.773.798.139.657
3426,8.127.976.052.649.414
3427,11.077.569.076.052.102
3428,13.451.179.666.361.096
3429,14.344.459.350.356.782
3430,9.105.218.770.626.420
3431,6.981.108.414.297.403
3432,8.358.397.435.601.025
3433,10.272.390.335.564.650
3434,10.035.669.123.319.764
3435,11.759.634.575.535.842
3436,19.112.661.355.174.792
3437,10.196.540.462.974.614
3438,8.983.831.795.497.358
3439,10.566.897.342.033.974
3440,6.832.824.401.159.883
3441,12.384.032.047.842.954
3442,8.332.297.557.703.834
3443,11.235.077.655.949.150
3444,10.048.660.843.826.870
3445,10.352.859.110.056.212
3446,10.756.015.412.932.950
3447,7.530.560.819.214.884
3448,9.079.954.471.718.004
3449,16.747.525.101.495.760
3450,11.398.042.352.690.244
3451,11.649.036.679.906.884
3452,6.862.269.912.442.081
3453,8.746.674.290.366.265
3454,10.025.557.240.942.800
3455,11.333.790.886.960.976
3456,9.864.283.264.784.906
3457,14.416.239.544.745.154
3458,6.219.081.050.194.354
3459,9.875.251.159.413.478
3460,10.265.029.923.519.458
3461,9.456.857.484.019.118
3462,7.267.504.261.266.188
3463,13.475.115.681.376.404
3464,13.648.361.005.521.934
3465,10.126.004.661.984.704
3466,13.633.451.646.303.006
3467,9.362.070.681.162.718
3468,11.013.821.015.308.140
3469,8.229.164.157.799.277
3470,9.053.114.896.005.960
3471,10.125.610.424.340.770
3472,7.893.721.505.634.393
3473,10.468.194.618.706.476
3474,8.246.104.718.200.561
3475,11.647.521.339.928.864
3476,12.296.850.724.532.354
3477,7.712.431.772.065.571
3478,13.600.281.053.182.638
3479,13.469.305.215.996.672
3480,14.036.135.861.813.162
3481,6.554.373.027.051.211
3482,10.879.315.376.516.190
3483,8.716.243.660.863.362
3484,9.440.094.265.460.994
3485,9.825.440.018.242.856
3486,9.530.132.638.411.856
3487,6.820.602.499.946.798
3488,8.923.302.154.527.429
3489,11.875.759.860.730.212
3490,7.748.937.179.615.383
3491,9.589.757.489.586.704
3492,9.010.709.115.901.396
3493,13.452.723.691.877.996
3494,6.274.105.770.422.656
3495,11.962.808.892.660.444
3496,10.766.845.473.450.908
3497,14.321.013.800.555.958
3498,14.186.268.018.617.288
3499,8.755.175.351.232.736
3500,9.384.697.833.303.930
3501,8.362.797.823.887.120
3502,9.133.411.677.907.816
3503,9.884.360.845.497.972
3504,11.306.084.282.579.774
3505,6.810.003.901.093.819
3506,12.238.559.928.860.944
3507,8.957.185.797.985.418
3508,12.287.867.936.994.176
3509,9.130.892.121.812.792
3510,6.449.986.245.321.346
3511,8.627.620.449.234.319
3512,7.347.477.504.678.492
3513,5.378.053.755.846.142
3514,7.901.012.164.291.379
3515,10.298.832.941.644.570
3516,8.261.678.786.996.766
3517,6.004.341.297.263.437
3518,8.415.004.601.235.519
3519,11.911.505.645.449.422
3520,9.782.454.784.302.016
3521,10.064.621.749.705.188
3522,7.146.503.557.469.509
3523,5.674.329.793.535.846
3524,11.697.955.895.000.062
3525,8.422.963.990.654.816
3526,9.617.720.316.496.568
3527,15.893.081.771.250.952
3528,9.212.881.231.585.938
3529,9.696.617.179.738.788
3530,11.705.343.794.326.748
3531,9.522.740.608.518.640
3532,9.315.963.724.987.474
3533,5.622.669.492.295.041
3534,13.178.299.669.110.464
3535,12.561.987.336.572.592
3536,7.915.843.998.430.874
3537,36.128.488.267.256.128
3538,6.662.303.175.804.773
3539,8.235.823.695.628.260
3540,12.780.202.839.861.326
3541,9.170.296.667.028.508
3542,9.922.084.098.577.182
3543,8.152.465.075.596.899
3544,13.281.446.869.148.822
3545,12.620.699.275.663.170
3546,7.273.683.273.059.599
3547,8.850.574.929.585.505
3548,10.200.282.301.574.028
3549,9.694.758.938.732.578
3550,18.235.546.269.293.196
3551,6.813.446.035.838.210
3552,9.596.369.335.925.054
3553,8.573.328.753.835.941
3554,11.594.312.150.763.572
3555,8.887.578.174.778.175
3556,8.385.055.142.695.997
3557,7.502.445.126.922.064
3558,12.744.461.990.329.058
3559,11.145.537.881.052.816
3560,10.324.230.900.953.768
3561,9.358.075.413.023.816
3562,8.190.211.188.005.240
3563,24.668.716.754.385.952
3564,11.020.855.725.451.404
3565,11.952.939.548.619.298
3566,12.099.542.651.037.244
3567,9.114.728.271.085.000
3568,7.317.461.971.326.165
3569,10.447.394.485.826.400
3570,5.745.567.475.181.314
3571,9.613.868.476.920.986
3572,10.807.052.065.306.648
3573,15.262.803.148.834.848
3574,9.318.138.606.742.004
3575,7.795.595.685.223.579
3576,10.148.318.970.038.322
3577,7.726.344.582.029.833
3578,9.182.142.016.233.780
3579,11.421.562.134.642.518
3580,7.705.314.348.437.163
3581,4.930.301.613.639.971
3582,7.792.844.810.334.508
3583,10.005.628.206.562.126
3584,6.631.311.406.119.486
3585,7.478.155.490.089.963
3586,8.069.461.078.782.254
3587,9.311.700.269.820.078
3588,7.972.636.882.794.511
3589,12.484.134.469.047.416
3590,11.424.163.690.139.782
3591,11.603.575.623.615.170
3592,10.409.081.062.659.756
3593,7.549.863.105.400.519
3594,8.408.674.759.466.886
3595,11.888.294.587.341.268
3596,7.763.653.605.624.756
3597,6.973.566.090.298.203
3598,7.903.964.589.684.383
3599,9.077.007.722.363.968
3600,10.622.398.665.261.458
3601,7.468.326.905.354.989
3602,8.387.874.226.292.452
3603,15.159.495.076.731.586
3604,8.137.518.434.689.576
3605,8.301.998.830.126.758
3606,8.355.272.706.905.788
3607,12.894.481.201.333.954
3608,21.907.575.701.153.916
3609,11.969.129.905.215.162
3610,11.460.835.798.639.566
3611,9.114.791.186.060.604
3612,15.286.701.561.879.356
3613,12.519.630.374.322.276
3614,10.376.281.701.508.576
3615,5.363.692.418.857.798
3616,8.237.291.478.583.267
3617,11.063.215.580.488.920
3618,11.314.624.058.650.176
3619,9.702.953.730.214.532
3620,11.815.354.907.499.382
3621,9.345.642.695.871.928
3622,12.157.850.329.626.584
3623,6.535.888.425.436.547
3624,10.863.992.158.453.350
3625,10.571.227.207.847.262
3626,7.832.768.509.247.232
3627,9.034.666.490.580.152
3628,12.227.399.914.505.826
3629,8.968.610.231.696.328
3630,9.947.479.265.052.888
3631,12.866.406.124.624.722
3632,5.911.340.303.421.962
3633,5.290.215.448.111.976
3634,7.938.336.736.565.424
3635,9.073.715.456.642.896
3636,16.286.956.206.143.580
3637,8.767.290.789.376.834
3638,15.091.597.850.069.974
3639,9.901.679.334.700.744
3640,9.296.368.990.352.550
3641,7.459.897.598.649.901
3642,8.877.727.411.348.911
3643,9.780.021.036.355.714
3644,8.273.199.288.193.833
3645,12.582.637.616.501.592
3646,8.990.178.328.412.053
3647,6.751.709.062.347.677
3648,5.964.717.933.193.180
3649,10.471.659.273.295.950
3650,13.488.849.081.191.910
3651,3.503.090.262.798.600
3652,10.367.246.510.046.652
3653,7.307.019.987.926.836
3654,9.074.547.852.223.108
3655,11.892.780.806.162.928
3656,6.667.450.302.648.333
3657,5.263.070.003.377.781
3658,10.448.938.690.702.786
3659,9.571.078.431.830.958
3660,7.532.941.753.095.570
3661,17.052.735.465.187.428
3662,12.964.113.908.691.730
3663,6.954.340.532.996.484
3664,8.794.918.391.139.574
3665,9.852.372.381.689.020
3666,11.877.284.217.663.202
3667,7.687.619.944.670.273
3668,8.558.308.457.149.658
3669,10.412.274.639.710.120
3670,11.861.937.150.130.958
3671,13.890.532.192.465.358
3672,13.586.748.922.566.106
3673,8.419.044.224.219.769
3674,9.579.669.863.898.954
3675,11.412.601.628.253.376
3676,10.648.869.939.340.830
3677,10.792.626.561.621.836
3678,5.267.646.093.046.626
3679,11.971.465.620.161.768
3680,12.597.045.257.275.314
3681,13.683.651.086.815.446
3682,10.154.453.511.909.250
3683,8.215.708.490.558.214
3684,9.896.311.907.388.232
3685,20.463.791.975.593.444
3686,14.315.495.997.828.512
3687,8.711.663.054.341.625
3688,9.202.552.324.980.224
3689,9.539.965.441.119.564
3690,5.120.539.719.578.339
3691,10.759.344.721.214.374
3692,13.339.254.695.479.446
3693,7.632.921.213.018.444
3694,7.711.313.846.293.078
3695,11.476.608.228.665.488
3696,9.266.146.172.625.462
3697,7.778.585.498.224.696
3698,8.948.234.406.444.574
3699,10.800.092.588.795.470
3700,10.589.158.980.781.802
3701,9.886.060.870.053.604
3702,13.814.141.634.932.812
3703,9.559.647.606.934.016
3704,11.215.064.709.639.142
3705,8.872.277.906.766.038
3706,8.711.256.294.772.510
3707,10.155.975.376.020.032
3708,12.304.661.653.011.074
3709,12.344.385.145.198.600
3710,10.669.907.448.986.068
3711,10.657.484.473.515.900
3712,7.704.998.146.523.647
3713,16.022.119.486.914.460
3714,8.638.555.561.030.754
3715,8.367.955.134.922.749
3716,11.013.638.253.537.402
3717,7.116.994.391.428.739
3718,15.921.971.522.916.114
3719,5.704.840.103.270.381
3720,4.235.263.874.759.230
3721,7.559.868.655.529.661
3722,10.368.565.495.793.558
3723,9.050.720.269.813.718
3724,9.790.026.441.684.772
3725,7.743.888.707.632.724
3726,8.492.312.476.570.235
3727,6.899.845.231.398.709
3728,10.334.114.130.782.582
3729,11.404.091.370.217.774
3730,10.650.285.302.854.904
3731,10.332.927.189.749.424
3732,7.260.595.732.199.408
3733,9.587.197.294.396.638
3734,8.311.081.234.700.771
3735,8.141.616.196.033.404
3736,10.214.030.616.883.290
3737,10.237.126.156.888.814
3738,9.610.771.140.567.042
3739,12.110.355.563.773.288
3740,13.691.845.139.354.288
3741,21.422.306.970.551.456
3742,9.996.482.481.429.240
3743,7.428.484.862.876.539
3744,13.992.128.803.008.696
3745,7.414.323.796.466.644
3746,7.248.767.393.201.455
3747,9.451.791.329.443.030
3748,3.196.198.793.316.677
3749,11.478.877.416.795.970
3750,9.094.309.974.298.644
3751,15.271.856.624.856.352
3752,7.873.029.261.376.662
3753,13.110.174.610.103.254
3754,10.127.849.933.960.268
3755,7.372.591.076.908.814
3756,14.207.010.470.261.832
3757,6.888.989.607.923.483
3758,11.724.736.639.502.894
3759,10.306.294.330.631.838
3760,8.018.256.453.846.127
3761,9.574.051.803.993.198
3762,10.996.314.015.456.980
3763,9.622.681.186.563.966
3764,10.822.893.199.332.440
3765,15.350.047.278.080.062
3766,12.704.274.192.930.520
3767,10.120.574.272.114.674
3768,11.253.208.741.462.938
3769,15.321.652.234.396.876
3770,7.514.603.828.077.559
3771,7.852.065.692.426.657
3772,11.322.474.286.600.610
3773,9.326.890.513.714.652
3774,9.168.879.474.369.612
3775,6.220.507.877.656.812
3776,8.830.216.203.518.623
3777,10.166.102.850.853.528
3778,10.742.955.310.435.776
3779,8.879.547.428.085.610
3780,12.402.850.537.022.918
3781,8.351.796.235.929.970
3782,11.343.814.165.581.628
3783,7.644.888.107.004.516
3784,11.271.285.084.163.290
3785,10.250.978.789.062.634
3786,12.092.742.388.044.460
3787,9.379.878.915.069.940
3788,11.036.602.531.575.076
3789,10.473.755.296.005.968
3790,9.854.683.602.798.718
3791,10.075.480.395.600.036
3792,12.494.126.046.232.922
3793,8.095.609.940.688.703
3794,10.532.377.414.712.850
3795,7.179.552.118.363.560
3796,11.398.312.585.963.150
3797,8.906.814.316.393.976
3798,10.148.260.362.133.172
3799,12.290.583.882.986.490
3800,8.477.220.152.792.548
3801,9.663.507.924.764.046
3802,8.889.685.921.388.643
3803,9.713.019.277.140.282
3804,11.290.637.511.552.048
3805,16.323.682.896.765.366
3806,10.312.069.005.725.616
3807,11.188.920.041.689.206
3808,12.535.569.599.168.670
3809,8.969.077.884.495.711
3810,15.670.676.049.967.634
3811,20.024.904.257.697.024
3812,11.559.183.103.804.494
3813,8.707.094.992.487.790
3814,8.325.000.893.579.061
3815,16.047.407.428.119.118
3816,12.803.222.099.707.566
3817,8.364.411.930.347.289
3818,8.606.842.586.160.730
